64.500	87.3	71.1
65.000	87.3	71.0
65.500	87.2	70.9
66.000	87.2	70.8
66.500	87.2	70.7
67.000	87.1	70.6
67.500	87.1	70.6
68.000	87.1	70.5
68.500	87.0	70.4
69.000	87.0	70.3
69.500	87.0	70.3
70.000	86.9	70.2
70.500	86.9	70.1
71.000	86.9	70.0
71.500	86.9	70.0
72.000	86.8	69.9
72.500	86.8	69.8
73.000	86.8	69.7
73.500	86.8	69.6
74.000	86.8	69.5
74.500	86.8	69.5
75.000	86.8	69.4
75.500	86.8	69.3
76.000	86.8	69.3
76.500	86.8	69.2
77.000	86.8	69.1
77.500	86.8	69.1
78.000	86.8	69.0
78.500	86.8	69.0
79.000	86.8	68.9
79.500	86.8	68.8
80.000	86.8	68.8
80.500	86.8	68.7
81.000	86.8	68.7
81.500	86.8	68.6
82.000	86.8	68.6
82.500	86.8	68.5
83.000	86.8	68.5
83.500	86.8	68.4
84.000	86.8	68.4
84.500	86.8	68.3
85.000	86.8	68.2
85.500	86.8	68.2
86.000	86.8	68.2
86.500	86.8	68.1
87.000	86.8	68.0
87.500	86.8	68.0
88.000	86.8	67.9
88.500	86.8	67.9
89.000	86.7	67.8
89.500	86.7	67.8
90.000	86.7	67.8
90.500	86.6	67.7
91.000	86.6	67.7
91.500	86.6	67.6
92.000	86.6	67.6
92.500	86.6	67.5
93.000	86.6	67.5
93.500	86.6	67.5
94.000	86.6	67.4
94.500	86.6	67.4
95.000	86.6	67.3
95.500	86.6	67.3
96.000	86.5	67.3
96.500	86.5	67.2
97.000	86.4	67.2
97.500	86.4	67.1
98.000	86.4	67.1
98.500	86.3	67.1
99.000	86.3	67.0
99.500	86.3	67.0
100.000	86.3	67.0
100.500	86.3	66.9
101.000	86.3	66.9
101.500	86.3	66.9
102.000	86.3	66.8
102.500	86.3	66.8
103.000	86.2	66.7
103.500	86.2	66.7
104.000	86.2	66.7
104.500	86.2	66.6
105.000	86.2	66.6
105.500	86.2	66.6
106.000	86.2	66.6
106.500	86.2	66.5
107.000	86.2	66.5
107.500	86.2	66.5
108.000	86.2	66.4
108.500	86.2	66.4
109.000	86.2	66.4
109.500	86.1	66.3
110.000	86.1	66.3
110.500	86.1	66.3
111.000	86.1	66.3
111.500	86.1	66.2
112.000	86.0	66.2
112.500	86.0	66.2
113.000	86.0	66.2
113.500	85.9	66.1
114.000	85.9	66.1
114.500	85.9	66.1
115.000	85.9	66.1
115.500	85.9	66.0
116.000	85.9	66.0
116.500	85.9	66.0
117.000	85.9	65.9
117.500	85.9	65.9
118.000	85.8	65.9
118.500	85.8	65.9
119.000	85.8	65.8
119.500	85.8	65.8
120.000	85.8	65.8
120.500	85.8	65.8
121.000	85.8	65.7
121.500	85.8	65.7
122.000	85.8	65.7
122.500	85.8	65.7
123.000	85.7	65.7
123.500	85.7	65.6
124.000	85.7	65.6
124.500	85.7	65.6
125.000	85.7	65.6
125.500	85.7	65.5
126.000	85.7	65.5
126.500	85.7	65.5
127.000	85.7	65.5
127.500	85.7	65.4
128.000	85.7	65.4
128.500	85.7	65.4
129.000	85.7	65.4
129.500	85.7	65.4
130.000	85.7	65.4
130.500	85.7	65.3
131.000	85.7	65.3
131.500	85.7	65.3
132.000	85.7	65.3
132.500	85.7	65.3
133.000	85.7	65.2
133.500	85.7	65.2
134.000	85.7	65.2
134.500	85.7	65.2
135.000	85.7	65.2
135.500	85.7	65.2
136.000	85.6	65.1
136.500	85.6	65.1
137.000	85.6	65.1
137.500	85.6	65.1
138.000	85.6	65.1
138.500	85.6	65.1
139.000	85.6	65.0
139.500	85.6	65.0
140.000	85.6	65.0
140.500	85.6	65.0
141.000	85.6	65.0
141.500	85.6	64.9
142.000	85.6	64.9
142.500	85.5	64.9
143.000	85.5	64.9
143.500	85.4	64.9
144.000	85.4	64.9
144.500	85.4	64.9
145.000	85.4	64.8
145.500	85.4	64.8
146.000	85.3	64.8
146.500	85.3	64.8
147.000	85.3	64.8
147.500	85.3	64.8
148.000	85.3	64.8
148.500	85.2	64.7
149.000	85.2	64.7
149.500	85.2	64.7
150.000	85.2	64.7
150.500	85.2	64.7
151.000	85.2	64.7
151.500	85.2	64.7
152.000	85.2	64.6
152.500	85.1	64.6
153.000	85.1	64.6
153.500	85.1	64.6
154.000	85.1	64.6
154.500	85.1	64.6
155.000	85.1	64.6
155.500	85.1	64.6
156.000	85.0	64.5
156.500	85.0	64.5
157.000	85.0	64.5
157.500	85.0	64.5
158.000	85.0	64.5
158.500	84.9	64.5
159.000	84.9	64.5
159.500	84.8	64.5
160.000	84.8	64.4
160.500	84.7	64.4
161.000	84.7	64.4
161.500	84.7	64.4
162.000	84.6	64.4
162.500	84.6	64.4
163.000	84.6	64.4
163.500	84.6	64.4
164.000	84.6	64.3
164.500	84.6	64.3
165.000	84.6	64.3
165.500	84.6	64.3
166.000	84.6	64.3
166.500	84.6	64.3
167.000	84.6	64.3
167.500	84.6	64.3
168.000	84.6	64.2
168.500	84.6	64.2
169.000	84.6	64.2
169.500	84.6	64.2
170.000	84.6	64.2
170.500	84.6	64.2
171.000	84.6	64.2
171.500	84.6	64.2
172.000	84.6	64.2
172.500	84.6	64.2
173.000	84.6	64.2
173.500	84.6	64.1
174.000	84.6	64.1
174.500	84.6	64.1
175.000	84.6	64.1
175.500	84.6	64.1
176.000	84.6	64.1
176.500	84.6	64.1
177.000	84.6	64.1
177.500	84.6	64.1
178.000	84.6	64.1
178.500	84.6	64.0
179.000	84.6	64.0
179.500	84.6	64.0
180.000	84.6	64.0
180.500	84.6	64.0
181.000	84.5	64.0
181.500	84.5	64.0
182.000	84.5	64.0
182.500	84.5	64.0
183.000	84.5	64.0
183.500	84.5	64.0
184.000	84.5	64.0
184.500	84.5	63.9
185.000	84.4	63.9
185.500	84.4	63.9
186.000	84.4	63.9
186.500	84.4	63.9
187.000	84.3	63.9
187.500	84.3	63.9
188.000	84.3	63.9
188.500	84.3	63.9
189.000	84.3	63.9
189.500	84.3	63.9
190.000	84.3	63.9
190.500	84.3	63.9
191.000	84.3	63.9
191.500	84.3	63.8
192.000	84.3	63.8
192.500	84.3	63.8
193.000	84.3	63.8
193.500	84.3	63.8
194.000	84.2	63.8
194.500	84.2	63.8
195.000	84.2	63.8
195.500	84.2	63.8
196.000	84.2	63.8
196.500	84.2	63.8
197.000	84.2	63.8
197.500	84.2	63.8
198.000	84.1	63.7
198.500	84.1	63.7
199.000	84.1	63.7
199.500	84.1	63.7
200.000	84.1	63.7
200.500	84.1	63.7
201.000	84.0	63.7
201.500	84.0	63.7
202.000	84.0	63.7
202.500	84.0	63.7
203.000	84.0	63.7
203.500	84.0	63.7
204.000	84.0	63.7
204.500	84.0	63.7
205.000	84.0	63.7
205.500	84.0	63.7
206.000	84.0	63.6
206.500	84.0	63.6
207.000	84.0	63.6
207.500	84.0	63.6
208.000	84.0	63.6
208.500	84.0	63.6
209.000	84.0	63.6
209.500	84.0	63.6
210.000	84.0	63.6
210.500	84.0	63.6
211.000	84.0	63.6
211.500	83.9	63.6
212.000	83.9	63.6
212.500	83.9	63.6
213.000	83.9	63.6
213.500	83.9	63.6
214.000	83.9	63.6
214.500	83.9	63.6
215.000	83.9	63.5
215.500	83.9	63.5
216.000	83.9	63.5
216.500	83.9	63.5
217.000	83.9	63.5
217.500	83.9	63.5
218.000	83.9	63.5
218.500	83.9	63.5
219.000	83.9	63.5
219.500	83.9	63.5
220.000	83.9	63.5
220.500	83.9	63.5
221.000	83.9	63.5
221.500	83.9	63.5
222.000	83.9	63.5
222.500	83.8	63.5
223.000	83.8	63.5
223.500	83.8	63.5
224.000	83.8	63.5
224.500	83.7	63.5
225.000	83.7	63.4
225.500	83.7	63.4
226.000	83.7	63.4
226.500	83.7	63.4
227.000	83.7	63.4
227.500	83.6	63.4
228.000	83.6	63.4
228.500	83.6	63.4
229.000	83.6	63.4
229.500	83.6	63.4
230.000	83.6	63.4
230.500	83.6	63.4
231.000	83.6	63.4
231.500	83.6	63.4
232.000	83.6	63.4
232.500	83.6	63.4
233.000	83.5	63.3
233.500	83.5	63.3
234.000	83.5	63.3
234.500	83.5	63.3
235.000	83.5	63.3
235.500	83.4	63.3
236.000	83.4	63.3
236.500	83.4	63.3
237.000	83.3	63.3
237.500	83.3	63.3
238.000	83.2	63.3
238.500	83.2	63.3
239.000	83.2	63.3
239.500	83.2	63.3
240.000	83.2	63.3
240.500	83.1	63.3
241.000	83.1	63.3
241.500	83.1	63.3
242.000	83.1	63.3
242.500	83.1	63.3
243.000	83.1	63.3
243.500	83.1	63.3
244.000	83.1	63.3
244.500	83.1	63.3
245.000	83.1	63.3
245.500	83.0	63.3
246.000	83.0	63.3
246.500	83.0	63.3
247.000	83.0	63.2
247.500	83.0	63.2
248.000	83.0	63.2
248.500	83.0	63.2
249.000	83.0	63.2
249.500	82.9	63.2
250.000	82.9	63.2
250.500	82.9	63.2
251.000	82.9	63.2
251.500	82.9	63.2
252.000	82.9	63.2
252.500	82.9	63.2
253.000	82.9	63.2
253.500	82.9	63.2
254.000	82.9	63.2
254.500	82.9	63.2
255.000	82.9	63.2
255.500	82.9	63.2
256.000	82.9	63.2
256.500	82.9	63.2
257.000	82.9	63.2
257.500	82.9	63.2
258.000	82.8	63.2
258.500	82.8	63.2
259.000	82.8	63.2
259.500	82.8	63.2
260.000	82.7	63.2
260.500	82.7	63.2
261.000	82.7	63.1
261.500	82.7	63.1
262.000	82.7	63.1
262.500	82.7	63.1
263.000	82.7	63.1
263.500	82.7	63.1
264.000	82.7	63.1
264.500	82.6	63.1
265.000	82.6	63.1
265.500	82.6	63.1
266.000	82.6	63.1
266.500	82.6	63.1
267.000	82.6	63.1
267.500	82.6	63.1
268.000	82.6	63.1
268.500	82.6	63.1
269.000	82.6	63.1
269.500	82.6	63.1
270.000	82.6	63.1
270.500	82.6	63.1
271.000	82.5	63.1
271.500	82.5	63.1
272.000	82.5	63.1
272.500	82.5	63.1
273.000	82.4	63.1
273.500	82.4	63.1
274.000	82.4	63.1
274.500	82.4	63.1
275.000	82.3	63.1
275.500	82.3	63.1
276.000	82.3	63.1
276.500	82.3	63.1
277.000	82.3	63.1
277.500	82.3	63.1
278.000	82.3	63.1
278.500	82.3	63.0
279.000	82.3	63.0
279.500	82.3	63.0
280.000	82.3	63.0
280.500	82.3	63.0
281.000	82.3	63.0
281.500	82.3	63.0
282.000	82.3	63.0
282.500	82.3	63.0
283.000	82.3	63.0
283.500	82.3	63.0
284.000	82.3	63.0
284.500	82.2	63.0
285.000	82.2	63.0
285.500	82.2	63.0
286.000	82.2	63.0
286.500	82.2	63.0
287.000	82.2	63.0
287.500	82.2	63.0
288.000	82.2	63.0
288.500	82.2	63.0
289.000	82.2	63.0
289.500	82.2	63.0
290.000	82.2	63.0
290.500	82.2	63.0
291.000	82.2	63.0
291.500	82.2	63.0
292.000	82.2	63.0
292.500	82.2	63.0
293.000	82.2	63.0
293.500	82.1	63.0
294.000	82.1	63.0
294.500	82.1	63.0
295.000	82.1	63.0
295.500	82.1	63.0
296.000	82.1	63.0
296.500	82.1	63.0
297.000	82.1	63.0
297.500	82.0	63.0
298.000	82.0	63.0
298.500	82.0	63.0
299.000	82.0	62.9
299.500	82.0	62.9
300.000	82.0	62.9
300.500	82.0	62.9
301.000	82.0	62.9
301.500	82.0	62.9
302.000	81.9	62.9
302.500	81.9	62.9
303.000	81.9	62.9
303.500	81.9	62.9
304.000	81.8	62.9
304.500	81.8	62.9
305.000	81.8	62.9
305.500	81.8	62.9
306.000	81.8	62.9
306.500	81.8	62.9
307.000	81.8	62.9
307.500	81.8	62.9
308.000	81.8	62.9
308.500	81.8	62.9
309.000	81.8	62.9
309.500	81.8	62.9
310.000	81.8	62.9
310.500	81.7	62.9
311.000	81.7	62.9
311.500	81.7	62.9
312.000	81.7	62.9
312.500	81.7	62.9
313.000	81.7	62.9
313.500	81.7	62.9
314.000	81.7	62.9
314.500	81.7	62.9
315.000	81.7	62.9
315.500	81.7	62.9
316.000	81.7	62.9
316.500	81.7	62.9
317.000	81.7	62.9
317.500	81.7	62.9
318.000	81.7	62.9
318.500	81.7	62.9
319.000	81.6	62.9
319.500	81.6	62.9
320.000	81.6	62.9
320.500	81.6	62.9
321.000	81.6	62.9
321.500	81.6	62.9
322.000	81.6	62.9
322.500	81.6	62.9
323.000	81.6	62.9
323.500	81.5	62.9
324.000	81.5	62.9
324.500	81.5	62.9
325.000	81.5	62.9
325.500	81.5	62.9
326.000	81.5	62.9
326.500	81.5	62.9
327.000	81.5	62.9
327.500	81.5	62.8
328.000	81.5	62.8
328.500	81.5	62.8
329.000	81.5	62.8
329.500	81.5	62.8
330.000	81.4	62.8
330.500	81.4	62.8
331.000	81.4	62.8
331.500	81.4	62.8
332.000	81.4	62.8
332.500	81.4	62.8
333.000	81.4	62.8
333.500	81.4	62.8
334.000	81.4	62.8
334.500	81.3	62.8
335.000	81.3	62.8
335.500	81.3	62.8
336.000	81.3	62.8
336.500	81.3	62.8
337.000	81.2	62.8
337.500	81.2	62.8
338.000	81.2	62.8
338.500	81.2	62.8
339.000	81.2	62.8
339.500	81.2	62.8
340.000	81.2	62.8
340.500	81.2	62.8
341.000	81.2	62.8
341.500	81.1	62.8
342.000	81.1	62.8
342.500	81.1	62.8
343.000	81.1	62.8
343.500	81.1	62.8
344.000	81.1	62.8
344.500	81.1	62.8
345.000	81.1	62.8
345.500	81.1	62.8
346.000	81.1	62.8
346.500	81.1	62.8
347.000	81.1	62.8
347.500	81.1	62.8
348.000	81.1	62.8
348.500	81.1	62.8
349.000	81.1	62.8
349.500	81.1	62.8
350.000	81.1	62.8
350.500	81.1	62.8
351.000	81.1	62.8
351.500	81.0	62.8
352.000	81.0	62.8
352.500	81.0	62.8
353.000	81.0	62.8
353.500	81.0	62.8
354.000	81.0	62.8
354.500	81.0	62.8
355.000	81.0	62.8
355.500	81.0	62.8
356.000	81.0	62.8
356.500	81.0	62.8
357.000	81.0	62.8
357.500	81.0	62.8
358.000	81.0	62.8
358.500	81.0	62.8
359.000	81.0	62.8
359.500	81.0	62.8
360.000	81.0	62.8
360.500	80.9	62.8
361.000	80.9	62.8
361.500	80.9	62.8
362.000	80.9	62.8
362.500	80.9	62.8
363.000	80.9	62.8
363.500	80.9	62.8
364.000	80.9	62.8
364.500	80.9	62.8
365.000	80.9	62.8
365.500	80.9	62.8
366.000	80.9	62.8
366.500	80.9	62.8
367.000	80.9	62.7
367.500	80.9	62.7
368.000	80.9	62.7
368.500	80.9	62.7
369.000	80.9	62.7
369.500	80.8	62.7
370.000	80.8	62.7
370.500	80.8	62.7
371.000	80.8	62.7
371.500	80.8	62.7
372.000	80.8	62.7
372.500	80.8	62.7
373.000	80.8	62.7
373.500	80.8	62.7
374.000	80.8	62.7
374.500	80.7	62.7
375.000	80.7	62.7
375.500	80.6	62.7
376.000	80.6	62.7
376.500	80.5	62.7
377.000	80.5	62.7
377.500	80.4	62.7
378.000	80.4	62.7
378.500	80.3	62.7
379.000	80.3	62.7
379.500	80.3	62.7
380.000	80.2	62.7
380.500	80.2	62.7
381.000	80.2	62.7
381.500	80.2	62.7
382.000	80.2	62.7
382.500	80.1	62.7
383.000	80.1	62.7
383.500	80.1	62.7
384.000	80.1	62.7
384.500	80.1	62.7
385.000	80.1	62.7
385.500	80.1	62.7
386.000	80.1	62.7
386.500	80.1	62.7
387.000	80.1	62.7
387.500	80.0	62.7
388.000	80.0	62.7
388.500	80.0	62.7
389.000	80.0	62.7
389.500	80.0	62.7
390.000	80.0	62.7
390.500	80.0	62.7
391.000	80.0	62.7
391.500	80.0	62.7
392.000	80.0	62.7
392.500	79.9	62.7
393.000	79.9	62.7
393.500	79.9	62.7
394.000	79.9	62.7
394.500	79.9	62.7
395.000	79.9	62.7
395.500	79.9	62.7
396.000	79.9	62.7
396.500	79.9	62.7
397.000	79.9	62.7
397.500	79.9	62.7
398.000	79.9	62.7
398.500	79.9	62.7
399.000	79.9	62.7
399.500	79.9	62.7
400.000	79.9	62.7
400.500	79.9	62.7
401.000	79.9	62.7
401.500	79.9	62.7
402.000	79.9	62.7
402.500	79.9	62.7
403.000	79.9	62.7
403.500	79.9	62.7
404.000	79.9	62.7
404.500	79.9	62.7
405.000	79.9	62.7
405.500	79.9	62.7
406.000	79.9	62.7
406.500	79.9	62.7
407.000	79.9	62.7
407.500	79.9	62.7
408.000	79.9	62.7
408.500	79.9	62.7
409.000	79.9	62.7
409.500	79.9	62.7
410.000	79.9	62.7
410.500	79.8	62.7
411.000	79.8	62.7
411.500	79.8	62.7
412.000	79.8	62.7
412.500	79.8	62.7
413.000	79.8	62.7
413.500	79.8	62.7
414.000	79.8	62.7
414.500	79.8	62.7
415.000	79.8	62.7
415.500	79.8	62.7
416.000	79.7	62.7
416.500	79.7	62.7
417.000	79.7	62.7
417.500	79.7	62.7
418.000	79.7	62.7
418.500	79.7	62.7
419.000	79.7	62.7
419.500	79.7	62.7
420.000	79.7	62.7
420.500	79.7	62.7
421.000	79.7	62.7
421.500	79.7	62.7
422.000	79.7	62.7
422.500	79.7	62.7
423.000	79.7	62.7
423.500	79.7	62.7
424.000	79.7	62.7
424.500	79.7	62.7
425.000	79.7	62.7
425.500	79.7	62.7
426.000	79.7	62.7
426.500	79.7	62.7
427.000	79.7	62.6
427.500	79.6	62.6
428.000	79.6	62.6
428.500	79.6	62.6
429.000	79.6	62.6
429.500	79.6	62.6
430.000	79.6	62.6
430.500	79.6	62.6
431.000	79.6	62.6
431.500	79.6	62.6
432.000	79.6	62.6
432.500	79.6	62.6
433.000	79.6	62.6
433.500	79.6	62.6
434.000	79.6	62.6
434.500	79.6	62.6
435.000	79.6	62.6
435.500	79.6	62.6
436.000	79.5	62.6
436.500	79.5	62.6
437.000	79.5	62.6
437.500	79.5	62.6
438.000	79.5	62.6
438.500	79.4	62.6
439.000	79.4	62.6
439.500	79.4	62.6
440.000	79.4	62.6
440.500	79.4	62.6
441.000	79.4	62.6
441.500	79.4	62.6
442.000	79.3	62.6
442.500	79.3	62.6
443.000	79.3	62.6
443.500	79.3	62.6
444.000	79.3	62.6
444.500	79.3	62.6
445.000	79.3	62.6
445.500	79.3	62.6
446.000	79.3	62.6
446.500	79.3	62.6
447.000	79.2	62.6
447.500	79.2	62.6
448.000	79.2	62.6
448.500	79.2	62.6
449.000	79.2	62.6
449.500	79.2	62.6
450.000	79.2	62.6
450.500	79.2	62.6
451.000	79.2	62.6
451.500	79.1	62.6
452.000	79.1	62.6
452.500	79.1	62.6
453.000	79.1	62.6
453.500	79.0	62.6
454.000	79.0	62.6
454.500	79.0	62.6
455.000	79.0	62.6
455.500	79.0	62.6
456.000	79.0	62.6
456.500	78.9	62.6
457.000	78.9	62.6
457.500	78.9	62.6
458.000	78.9	62.6
458.500	78.9	62.6
459.000	78.9	62.6
459.500	78.9	62.6
460.000	78.9	62.6
460.500	78.9	62.6
461.000	78.9	62.6
461.500	78.9	62.6
462.000	78.9	62.6
462.500	78.9	62.6
463.000	78.9	62.6
463.500	78.9	62.6
464.000	78.9	62.6
464.500	78.9	62.6
465.000	78.8	62.6
465.500	78.8	62.6
466.000	78.8	62.6
466.500	78.8	62.6
467.000	78.8	62.6
467.500	78.8	62.6
468.000	78.8	62.6
468.500	78.8	62.6
469.000	78.8	62.6
469.500	78.8	62.6
470.000	78.7	62.6
470.500	78.7	62.6
471.000	78.7	62.6
471.500	78.7	62.6
472.000	78.7	62.6
472.500	78.7	62.6
473.000	78.7	62.6
473.500	78.7	62.6
474.000	78.7	62.6
474.500	78.7	62.6
475.000	78.6	62.6
475.500	78.6	62.6
476.000	78.6	62.6
476.500	78.6	62.6
477.000	78.6	62.6
477.500	78.6	62.6
478.000	78.6	62.6
478.500	78.6	62.6
479.000	78.6	62.6
479.500	78.6	62.6
480.000	78.6	62.6
480.500	78.5	62.6
481.000	78.5	62.6
481.500	78.5	62.6
482.000	78.5	62.6
482.500	78.5	62.6
483.000	78.5	62.6
483.500	78.5	62.6
484.000	78.5	62.6
484.500	78.5	62.6
485.000	78.5	62.6
485.500	78.5	62.6
486.000	78.5	62.6
486.500	78.5	62.6
487.000	78.5	62.6
487.500	78.4	62.6
488.000	78.4	62.6
488.500	78.4	62.6
489.000	78.4	62.6
489.500	78.3	62.6
490.000	78.3	62.6
490.500	78.3	62.6
491.000	78.3	62.6
491.500	78.3	62.6
492.000	78.3	62.6
492.500	78.3	62.6
493.000	78.3	62.6
493.500	78.3	62.6
494.000	78.3	62.6
494.500	78.3	62.7
495.000	78.3	62.7
495.500	78.3	62.7
496.000	78.3	62.7
496.500	78.3	62.7
497.000	78.3	62.7
497.500	78.3	62.7
498.000	78.3	62.7
498.500	78.3	62.7
499.000	78.3	62.7
499.500	78.3	62.7
500.000	78.3	62.7
500.500	78.3	62.7
501.000	78.3	62.7
501.500	78.3	62.7
502.000	78.3	62.7
502.500	78.3	62.7
503.000	78.3	62.7
503.500	78.3	62.7
504.000	78.3	62.7
504.500	78.3	62.7
505.000	78.3	62.7
505.500	78.3	62.7
506.000	78.2	62.7
506.500	78.2	62.6
507.000	78.2	62.6
507.500	78.2	62.6
508.000	78.2	62.6
508.500	78.2	62.6
509.000	78.2	62.6
509.500	78.2	62.6
510.000	78.2	62.6
510.500	78.2	62.6
511.000	78.2	62.6
511.500	78.2	62.6
512.000	78.1	62.6
512.500	78.1	62.6
513.000	78.1	62.5
513.500	78.1	62.5
514.000	78.1	62.5
514.500	78.1	62.5
515.000	78.1	62.5
515.500	78.1	62.5
516.000	78.1	62.5
516.500	78.1	62.5
517.000	78.1	62.5
517.500	78.0	62.5
518.000	78.0	62.5
518.500	78.0	62.5
519.000	78.0	62.5
519.500	78.0	62.5
520.000	78.0	62.5
520.500	78.0	62.6
521.000	78.0	62.6
521.500	78.0	62.6
522.000	78.0	62.6
522.500	78.0	62.6
523.000	77.9	62.6
523.500	77.9	62.6
524.000	77.9	62.6
524.500	77.9	62.6
525.000	77.9	62.6
525.500	77.9	62.6
526.000	77.9	62.6
526.500	77.9	62.6
527.000	77.9	62.6
527.500	77.8	62.6
528.000	77.8	62.6
528.500	77.8	62.6
529.000	77.8	62.6
529.500	77.8	62.6
530.000	77.8	62.6
530.500	77.8	62.6
531.000	77.8	62.6
531.500	77.7	62.5
532.000	77.7	62.5
532.500	77.7	62.5
533.000	77.7	62.5
533.500	77.7	62.5
534.000	77.7	62.5
534.500	77.7	62.5
535.000	77.7	62.5
535.500	77.7	62.5
536.000	77.7	62.5
536.500	77.7	62.5
537.000	77.7	62.5
537.500	77.7	62.5
538.000	77.7	62.5
538.500	77.7	62.5
539.000	77.6	62.5
539.500	77.6	62.5
540.000	77.6	62.5
540.500	77.6	62.5
541.000	77.5	62.5
541.500	77.5	62.5
542.000	77.5	62.5
542.500	77.5	62.5
543.000	77.4	62.5
543.500	77.4	62.5
544.000	77.4	62.5
544.500	77.4	62.5
545.000	77.4	62.5
545.500	77.3	62.4
546.000	77.3	62.4
546.500	77.3	62.4
547.000	77.3	62.4
547.500	77.3	62.4
548.000	77.3	62.4
548.500	77.3	62.4
549.000	77.3	62.4
549.500	77.3	62.4
550.000	77.3	62.4
550.500	77.3	62.4
551.000	77.3	62.4
551.500	77.3	62.4
552.000	77.3	62.4
552.500	77.3	62.4
553.000	77.3	62.4
553.500	77.3	62.4
554.000	77.3	62.4
554.500	77.3	62.4
555.000	77.4	62.4
555.500	77.4	62.4
556.000	77.4	62.4
556.500	77.4	62.4
557.000	77.4	62.4
557.500	77.3	62.4
558.000	77.3	62.4
558.500	77.3	62.4
559.000	77.3	62.4
559.500	77.3	62.4
560.000	77.3	62.4
560.500	77.3	62.4
561.000	77.3	62.4
561.500	77.3	62.4
562.000	77.3	62.4
562.500	77.3	62.5
563.000	77.2	62.5
563.500	77.2	62.4
564.000	77.2	62.4
564.500	77.2	62.4
565.000	77.2	62.4
565.500	77.2	62.4
566.000	77.2	62.4
566.500	77.2	62.4
567.000	77.1	62.4
567.500	77.1	62.4
568.000	77.1	62.4
568.500	77.1	62.4
569.000	77.1	62.4
569.500	77.1	62.4
570.000	77.1	62.4
570.500	77.1	62.4
571.000	77.1	62.4
571.500	77.1	62.4
572.000	77.1	62.4
572.500	77.1	62.4
573.000	77.1	62.4
573.500	77.1	62.4
574.000	77.1	62.4
574.500	77.0	62.4
575.000	77.0	62.4
575.500	77.0	62.4
576.000	77.0	62.4
576.500	77.0	62.4
577.000	77.0	62.4
577.500	77.0	62.4
578.000	77.0	62.4
578.500	77.0	62.4
579.000	77.0	62.4
579.500	77.0	62.4
580.000	77.0	62.4
580.500	77.0	62.4
581.000	77.0	62.4
581.500	77.0	62.4
582.000	77.0	62.4
582.500	76.9	62.4
